hr,lat,lon,mag,fingure_print
5391,-4.75,-132.52,5.85,1165.4053
5392,59.33,-173.1,5.1,1450.49
5393,45.09,-156.23,6.49,1674.4082
5394,60.92,-176.35,6.19,862.7668
5395,14.5,-139.92,4.56,754.89844
5396,14.35,-139.87,4.35,719.00305
5397,37.68,-151.22,6.61,1895.861
5398,17.19,-141.06,6.32,1115.894
5399,31.45,-147.67,6.48,1350.1886
5400,19.41,-142.14,6.35,1000.9614
5401,13.59,-139.75,5.83,728.9693
5402,67.34,111.33,6.27,1121.788
5403,1.35,-135.11,6.45,1136.9795
5404,59.65,86.16,4.05,949.5512
5405,66.82,161.94,5.39,1791.6089
5406,49.45,-161.39,6.17,1500.5288
5407,28.83,-146.95,4.97,1619.3058
5408,-6.66,-132.2,5.83,996.5127
5409,52.51,-165.22,4.81,1827.496
5410,48.62,-161.13,5.42,1596.2657
5411,65.88,105.74,6.63,1438.1356
5412,14.15,-140.55,5.5,866.5953
5413,10.25,-138.95,5.37,1087.5024
5414,68.52,138.31,7.62,1291.7554
5415,68.51,138.31,7.12,1231.023
5416,67.57,117.21,6.1,1215.4707
5417,18.21,-142.51,6.39,922.6035
5418,54.66,-168.95,5.94,1956.2788
5419,20.01,-143.38,5.97,1101.4456
5420,60.64,89.84,5.59,1400.6545
5421,3.31,-136.44,6.93,1288.2319
5422,68.13,128.85,6.06,1486.4476
5423,65.16,104.54,6.35,1644.8047
5424,57.44,-173.97,6.02,2088.6172
5425,9.25,-138.93,4.42,1096.2003
5426,5.0,-137.3,5.87,1436.9518
5427,7.14,-138.19,5.87,1409.7905
5428,27.27,-147.47,6.09,1935.1207
5429,67.8,132.71,3.58,1236.7227
5430,39.99,64.61,4.25,1615.7786
5431,16.83,-142.56,6.6,837.422
5432,0.28,-135.57,6.4,947.8011
5433,67.54,142.42,6.01,1487.8274
5434,66.57,153.49,5.92,1751.9331
5435,66.17,112.74,3.03,1133.3713
5436,50.47,74.39,6.09,2100.2444
5437,52.76,77.42,6.27,1802.2354
5438,36.25,-153.37,6.5,1990.0298
5439,17.25,-143.05,5.87,811.1618
5440,16.67,-142.77,2.31,785.7284
5441,66.37,116.11,6.43,1143.9619
5442,56.34,83.01,5.76,1646.6234
5443,-7.1,-132.69,6.04,1039.4042
5444,12.87,-141.2,5.55,816.6712
5445,67.13,127.18,6.33,1622.1392
5446,18.93,-144.04,6.13,903.71826
5447,67.2,134.38,4.46,1238.6852
5448,66.22,117.09,6.03,1195.6416
5449,18.35,-143.84,5.74,891.6006
5450,12.9,-141.41,5.41,881.27454
5451,54.95,81.31,6.48,1890.2761
5452,60.21,91.85,5.74,1722.4424
5453,9.86,-140.13,4.05,1023.3184
5454,66.05,150.56,6.38,1601.814
5455,42.97,-159.35,6.2,2060.701
5456,19.51,-144.76,6.02,992.3139
5457,12.36,-141.52,6.07,829.13245
5458,10.1,-140.52,6.39,1016.9639
5459,-0.71,-135.78,-0.01,1083.7706
5460,-0.71,-135.78,1.33,1083.7705
5461,3.29,-137.63,6.3,1111.4695
5462,63.9,161.19,5.91,1502.4883
5463,-4.59,-134.34,3.19,1320.6428
5464,62.89,102.57,5.7,1680.9598
5465,1.23,-136.91,6.22,1128.2809
5466,21.67,-146.5,5.67,1237.0299
5467,56.73,85.83,5.85,1728.5835
5468,62.42,101.24,5.39,1842.6268
5469,11.44,-141.61,2.3,969.2426
5470,-17.45,-128.49,3.83,1316.8253
5471,20.1,-145.9,4.0,1143.1514
5472,64.75,152.85,6.1,1405.9579
5473,61.1,169.66,5.91,1036.6477
5474,26.24,-149.23,6.37,1821.2145
5475,62.54,164.36,4.94,1144.822
5476,62.54,164.36,5.88,1144.822
5477,61.12,169.2,4.83,984.5421
5478,61.12,169.2,4.43,984.5421
5479,36.35,62.59,6.26,1873.2694
5480,57.76,177.95,4.86,2478.3076
5481,59.86,172.54,5.56,1659.5719
5482,-2.81,-135.5,5.36,1302.6755
5483,64.15,154.47,6.38,1424.7247
5484,31.32,-152.75,5.73,885.8268
5485,22.29,-147.48,4.05,1275.4824
5486,1.19,-137.32,6.11,1232.6288
5487,47.54,-166.55,3.88,2342.0745
5488,3.78,-138.57,6.1,1340.8632
5489,22.15,-147.73,4.92,1199.532
5490,65.06,142.0,4.81,1215.864
5491,-25.68,-124.24,6.48,1387.4355
5492,51.16,77.91,6.25,1676.8352
5493,63.3,109.91,5.73,1895.1401
5494,11.06,-142.3,5.74,1146.6348
5495,6.57,-140.2,5.21,1152.1744
5496,50.45,-171.32,6.07,1243.5945
5497,30.63,-153.13,4.94,858.3651
5498,6.72,-140.31,6.07,1218.6064
5499,32.6,-154.5,5.81,1369.944
5500,-6.33,-134.22,5.91,1186.518
5501,51.97,-173.72,5.69,1439.3723
5502,61.82,162.26,4.6,1113.9031
5503,39.15,-159.48,6.33,1329.9744
5504,34.29,-155.73,6.4,1516.4016
5505,64.78,140.62,5.12,1143.6218
5506,64.78,140.62,2.7,1143.6218
5507,62.6,158.49,6.13,1312.2745
5508,19.2,-146.62,5.94,1118.3188
5509,14.46,-144.22,6.3,1282.7435
5510,64.79,127.17,6.28,1896.8252
5511,52.68,-175.28,3.72,1812.0698
5512,60.79,165.45,5.63,1232.726
5513,34.03,-155.89,6.06,1448.2163
5514,30.32,-153.34,5.63,701.35547
5515,2.58,-138.61,6.23,1109.5669
5516,29.87,-153.15,5.24,770.89124
5517,29.36,-152.88,5.77,892.0932
5518,41.05,-161.92,6.35,1494.1091
5519,20.53,-147.72,6.04,1215.7341
5520,-12.39,-131.56,5.6,1536.1888
5521,31.28,-154.59,5.68,1044.8907
5522,50.25,-173.0,6.14,1104.1302
5523,39.78,-161.3,5.31,1249.8243
5524,63.58,146.46,6.14,1508.9369
5525,-21.37,-126.84,5.65,967.24426
5526,27.97,-152.65,4.41,1216.8256
5527,-4.01,-135.83,5.87,1038.953
5528,14.11,-144.9,4.32,1139.5062
5529,63.12,116.22,6.16,1631.9938
5530,38.07,-160.31,5.15,1337.0409
5531,38.01,-160.33,2.75,1311.1337
5532,63.83,136.84,5.8,1669.7778
5533,59.97,100.02,5.74,1758.7775
5534,63.06,147.24,5.85,1659.075
5535,48.82,-172.08,4.94,1481.2268
5536,50.31,-174.23,6.18,1158.9136
5537,57.1,91.57,6.51,1797.9692
5538,58.58,95.71,5.69,1574.7864
5539,-6.06,-135.03,6.09,1159.1023
5540,-15.6,-130.14,5.34,1164.6162
5541,62.99,117.52,5.48,1756.2935
5542,25.45,-151.67,6.29,1541.1279
5543,19.11,-147.93,5.03,1123.6246
5544,61.36,156.91,4.55,1376.0627
5545,-21.25,-127.03,5.65,819.8695
5546,-0.88,-137.82,5.2,1439.0077
5547,-16.09,-130.01,5.93,1237.9385
5548,30.35,-155.49,5.3,1296.7249
5549,22.87,-150.61,5.82,1200.6367
5550,59.51,162.78,6.4,1358.301
5551,-3.31,-136.71,5.11,1166.3901
5552,51.78,81.44,5.46,1830.6956
5553,60.93,156.45,6.01,1416.7172
5554,40.88,-164.34,5.8,1064.3676
5555,-14.23,-131.08,6.2,1380.8724
5556,5.56,-141.28,5.38,1351.0037
5557,-22.82,-126.17,5.91,1068.9362
5558,22.27,-150.53,5.32,1094.4226
5559,9.9,-143.63,5.64,1240.7656
5560,6.71,-142.01,6.64,1383.3948
5561,17.34,-147.79,6.36,1030.4645
5562,23.25,-151.34,6.06,1170.042
5563,40.5,67.35,2.08,1971.6554
5564,40.92,-165.35,5.46,1023.0063
5565,26.16,-153.44,6.29,1324.7681
5566,8.91,-143.4,6.35,1132.361
5567,58.32,164.31,5.77,1616.7268
5568,32.7,-158.24,5.74,1794.3993
5569,62.57,128.64,6.12,2090.5095
5570,46.27,-171.73,4.49,1470.5997
5571,13.91,-146.25,2.68,923.77844
5572,16.72,-147.89,6.15,1028.8328
5573,49.22,-176.13,5.53,1373.6086
5574,60.93,151.2,6.49,1625.4879
5575,59.0,160.78,5.71,1474.1466
5576,14.75,-146.87,3.13,1093.9517
5577,27.28,-154.61,5.65,1321.0082
5578,40.9,-165.93,6.6,1057.5994
5579,18.43,-149.05,6.47,1123.3229
5580,13.81,-146.39,6.1,922.65564
5581,57.17,95.35,5.63,1350.8104
5582,40.8,-166.11,5.87,1019.60046
5583,45.51,-171.56,6.09,1566.3468
5584,52.07,177.86,5.93,1905.5092
5585,18.08,-149.31,5.89,1116.2517
5586,42.51,-168.87,4.92,1916.9104
5587,21.19,-151.45,6.22,1225.1194
5588,60.77,114.34,5.64,1654.8618
5589,46.53,75.13,4.6,1710.9009
5590,46.72,-174.4,5.52,1391.442
5591,26.53,-155.1,5.85,1287.9186
5592,60.22,149.72,6.38,1671.2604
5593,-4.84,-136.91,5.17,971.8181
5594,48.48,-177.28,5.71,1473.0552
5595,22.54,-152.6,5.44,1172.0437
5596,33.56,61.51,5.64,1843.2871
5597,57.71,99.81,6.37,1163.602
5598,-11.77,-133.13,6.52,1426.0378
5599,46.28,-174.49,6.61,1310.8992
5600,60.66,143.75,4.81,1263.4353
5601,49.79,179.93,4.4,1807.3513
5602,60.04,112.38,3.5,1864.5878
5603,28.62,-157.22,3.29,1242.2177
5604,15.32,-148.45,6.41,964.782
5605,9.93,-145.33,4.72,1079.489
5606,9.93,-145.33,4.82,1079.489
5607,15.08,-148.44,5.15,930.14795
5608,50.23,81.74,5.93,1778.7329
5609,60.85,122.79,5.51,1575.9099
5610,51.74,175.49,6.5,1876.0991
5611,-6.09,-136.58,6.17,1137.0458
5612,58.43,104.67,6.65,1920.8995
5613,60.82,124.11,6.59,1563.849
5614,27.98,-157.27,6.67,1153.9226
5615,19.1,-151.19,6.27,1428.2478
5616,60.47,139.68,4.54,1442.7747
5617,7.97,-144.63,5.77,830.055
5618,57.06,99.64,4.76,1114.5447
5619,23.6,-154.3,5.96,1550.428
5620,30.99,-159.86,6.17,1609.1733
5621,-7.73,-135.8,5.76,1295.1702
5622,35.62,-164.0,5.2,2254.3198
5623,-4.76,-137.55,6.28,1012.803
5624,15.22,-149.18,5.79,1027.1443
5625,13.22,-148.04,5.85,1296.7068
5626,11.13,-146.8,4.05,891.3948
5627,56.6,99.05,5.57,1108.5516
5628,-12.73,-133.03,6.01,1221.6089
5629,46.09,75.82,6.13,1464.0614
5630,59.98,120.47,6.35,1550.6581
5631,51.04,174.61,6.16,1819.0513
5632,-2.92,-138.81,6.3,672.94354
5633,57.61,155.35,6.02,1604.239
5634,59.48,143.55,4.93,1107.9106
5635,53.21,89.57,5.25,2171.4663
5636,16.55,-150.48,5.98,1429.4343
5637,2.27,-141.96,5.54,2112.21
5638,59.5,140.69,5.67,1187.7645
5639,55.04,163.56,6.1,2397.3235
5640,59.24,142.97,5.81,1040.9647
5641,26.96,-157.87,5.76,964.348
5642,10.88,-147.22,6.44,757.8415
5643,10.89,-147.21,7.39,788.3556
5644,-10.52,-134.6,5.81,1406.4578
5645,-3.34,-138.87,6.32,686.8842
5646,7.89,-145.46,3.87,673.45325
5647,7.88,-145.46,5.69,578.10547
5648,55.29,96.43,6.39,1560.5908
5649,4.98,-143.76,3.41,1803.0303
5650,8.29,-145.81,6.33,684.3473
5651,11.43,-147.83,4.82,886.84717
5652,32.0,-162.69,4.54,1417.4264
5653,18.51,-152.53,6.1,1314.5143
5654,56.76,153.68,5.89,1429.1818
5655,28.47,-160.01,6.47,1335.6879
5656,31.96,-163.03,6.08,1383.4911
5657,27.38,-159.19,6.45,1004.39233
5658,26.61,-158.69,5.84,1003.0657
5659,56.71,153.06,6.68,1408.5933
5660,22.15,-155.5,4.91,1417.5121
5661,-2.84,-139.68,5.73,652.4573
5662,33.26,-164.68,6.17,1463.9307
5663,8.11,-146.37,5.95,680.6378
5664,-2.91,-139.69,5.09,575.45825
5665,57.66,146.44,6.3,1705.8206
5666,-5.2,-138.35,4.86,1139.1794
5667,13.66,-149.98,5.16,760.3001
5668,11.97,-148.9,6.04,1217.117
5669,42.4,-175.07,6.28,2163.7886
5670,-1.12,-140.89,4.07,1310.5022
5671,-9.55,-135.71,2.89,1151.9155
5672,44.3,74.63,6.17,1313.0042
5673,58.32,117.41,6.2,1642.4562
5674,58.74,129.81,5.99,1381.9204
5675,49.21,173.54,5.33,1930.8041
5676,58.52,134.84,5.26,1343.6211
5677,57.34,110.3,6.13,1955.268
5678,29.34,-161.76,5.5,1564.6433
5679,46.23,178.68,5.63,1402.8881
5680,-2.64,-140.13,5.46,731.55115
5681,58.43,126.88,3.47,1355.8784
5682,13.81,-150.56,6.28,671.25525
5683,8.05,-146.86,4.27,733.1344
5684,-8.63,-136.51,6.28,1126.4305
5685,39.23,-172.02,2.61,2228.0918
5686,22.88,-156.96,4.34,1599.3154
5687,13.95,-150.85,5.59,649.7662
5688,21.91,-156.46,6.18,1514.0627
5689,16.96,-153.07,6.2,1005.28735
5690,45.19,178.98,5.89,1214.4391
5691,44.33,75.42,5.13,1190.7018
5692,55.89,150.07,5.7,1562.7008
5693,43.21,73.85,6.51,1480.1128
5694,46.46,176.32,5.06,1444.8623
5695,13.82,-151.32,3.22,659.0316
5696,13.71,-151.3,6.2,581.6146
5697,15.81,-152.75,6.48,976.063
5698,7.67,-147.34,5.0,822.5202
5699,7.37,-147.1,5.65,713.1508
5700,-3.07,-140.49,5.67,712.2341
5701,32.01,-165.78,6.17,1447.1523
5702,57.6,128.42,6.32,1118.5155
5703,33.98,-167.81,6.3,1758.0392
5704,-1.96,-141.25,4.51,922.16144
5705,17.39,-153.96,3.56,1046.7476
5706,43.45,-179.53,6.35,1545.9133
5707,41.06,-176.23,5.54,2118.0737
5708,10.32,-149.23,3.37,1308.7361
5709,57.33,133.79,5.51,1129.6178
5710,45.45,177.1,5.35,1139.73
5711,56.43,142.17,6.39,1696.1556
5712,16.75,-153.84,4.54,839.9974
5713,-9.61,-136.49,5.89,1074.2847
5714,41.04,71.28,5.02,1718.2253
5715,52.77,95.04,5.66,1844.8453
5716,55.55,106.99,6.19,1725.1066
5717,51.83,161.91,6.28,2260.003
5718,57.12,127.64,5.37,1167.3605
5719,14.23,-152.42,5.37,869.8783
5720,35.9,-171.02,5.72,2064.0728
5721,43.82,178.36,6.12,1314.9695
5722,15.45,-153.39,7.03,910.53925
5723,37.34,-172.84,4.94,1726.5387
5724,14.96,-153.09,4.6,908.6342
5725,-6.57,-138.75,5.71,1374.5576
5726,56.36,115.57,5.5,1455.0016
5727,56.73,132.46,5.58,1004.7786
5728,56.73,132.46,6.08,1004.7786
5729,-23.02,-127.02,5.57,1115.0923
5730,-14.01,-133.85,5.49,1329.2216
5731,47.09,82.02,5.98,1047.0979
5732,54.73,105.92,6.01,1690.6703
5733,56.31,119.61,4.31,1067.5112
5734,56.31,119.66,6.5,1072.8105
5735,40.84,71.54,3.05,1667.3586
5736,16.34,-154.6,5.45,871.3456
5737,46.3,80.52,5.79,1145.8293
5738,4.06,-146.14,6.1,1787.5033
5739,52.36,157.14,5.17,1695.9028
5740,53.87,150.87,6.27,1777.8701
5741,56.16,125.11,5.46,1513.2274
5742,7.97,-149.05,5.24,1395.9545
5743,31.96,-168.46,5.64,1190.8594
5744,48.63,86.03,3.29,1741.1323
5745,55.02,141.37,6.02,1883.7628
5746,44.67,174.18,5.17,1693.1289
5747,55.61,134.41,3.68,1169.2053
5748,50.95,92.8,6.45,1197.3557
5749,28.57,-165.9,6.22,1059.9154
5750,31.66,-169.05,5.82,1204.3453
5751,14.29,-154.26,6.25,1032.0476
5752,53.35,103.24,6.15,1895.0054
5753,18.91,-157.81,6.46,1502.5942
5754,46.48,82.26,6.5,870.9488
5755,47.38,84.21,5.9,1181.3308
5756,28.82,-166.54,6.22,1080.2845
5757,-17.9,-131.39,6.18,1425.7708
5758,48.02,165.66,6.57,1750.866
5759,50.09,91.43,6.43,991.0324
5760,55.25,130.5,6.46,1242.3406
5761,55.18,120.82,6.37,920.2362
5762,29.06,-167.09,5.52,1105.896
5763,54.58,113.89,5.02,1232.3428
5764,31.11,-169.32,5.5,1284.9905
5765,25.31,-163.69,7.0,1502.0079
5766,-7.98,-138.88,6.51,970.2235
5767,12.9,-153.69,5.82,890.3596
5768,46.42,82.64,6.38,926.30396
5769,55.02,121.17,6.38,960.9218
5770,51.22,155.2,6.22,1065.9724
5771,-8.57,-138.49,4.11,1021.69434
5772,41.94,176.51,5.51,1590.067
5773,13.44,-154.18,6.36,829.633
5774,54.41,113.83,5.02,1052.4944
5775,22.35,-161.5,5.15,1169.574
5776,11.89,-153.19,2.78,1247.935
5777,35.79,-175.24,4.62,1302.2764
5778,54.71,130.31,4.14,1157.6512
5779,38.75,-179.28,6.51,2125.5947
5780,36.36,-176.08,5.17,1287.0923
5781,8.76,-151.02,4.54,1157.1431
5782,-14.44,-134.34,5.65,1410.0326
5783,51.26,153.36,6.45,1111.5247
5784,9.18,-151.4,5.43,1213.6595
5785,45.05,80.33,5.79,1217.0795
5786,-16.56,-132.72,5.95,1569.196
5787,32.2,-171.51,3.91,1509.6737
5788,48.19,162.41,3.8,885.75256
5789,48.19,162.41,3.8,885.75256
5790,18.19,-158.43,6.24,1387.439
5791,43.28,173.02,6.56,1621.7413
5792,-11.89,-136.36,6.44,1564.7688
5793,53.77,138.13,2.23,1839.3916
5794,21.94,-161.89,3.58,1006.0476
5795,51.08,152.35,6.12,1147.6677
5796,48.3,161.26,6.07,935.4748
5797,10.44,-152.78,4.33,1289.4355
5798,2.5,-146.99,5.44,1400.5608
5799,41.63,175.11,6.51,1559.4226
5800,54.03,117.19,5.11,1152.1353
5801,23.31,-163.25,6.19,1339.4575
5802,47.57,162.79,5.26,917.976
5803,-3.64,-142.63,5.95,1193.3701
5804,50.29,154.46,5.93,982.5957
5805,13.1,-154.96,6.57,779.72595
5806,25.65,-165.55,5.78,1202.0791
5807,13.11,-155.01,6.04,772.75226
5808,53.99,118.29,6.42,1109.8602
5809,21.72,-162.06,6.32,976.41016
5810,27.17,-167.21,5.84,1089.8455
5811,49.85,93.84,5.97,891.5558
5812,20.45,-161.06,3.66,1245.9131
5813,53.75,132.53,6.52,1454.9933
5814,28.35,-168.63,5.38,1224.0851
5815,35.87,-177.31,6.5,1229.3702
5816,35.87,-177.32,6.48,1223.8958
5817,50.49,96.56,6.74,1347.339
5818,49.45,92.92,5.74,898.1227
5819,25.41,-165.84,6.34,1114.2114
5820,16.69,-158.19,4.67,1091.7175
5821,6.01,-150.05,6.23,1487.0747
5822,19.12,-160.38,6.34,1544.5146
5823,53.37,115.05,5.24,1117.1868
5824,24.77,-165.53,4.96,1124.8906
5825,8.44,-151.96,4.64,1194.7323
5826,36.46,67.15,4.96,1595.0112
5827,53.58,124.59,6.11,1478.2229
5828,49.3,93.24,5.87,829.0819
5829,34.31,64.4,6.58,1751.2949
5830,51.93,104.68,5.75,2081.0764
5831,47.74,159.48,6.25,1053.3916
5832,4.45,-149.21,6.04,1319.7207
5833,53.41,121.3,6.0,959.7505
5834,53.41,121.3,5.07,959.7505
5835,50.74,99.2,5.84,1825.9799
5836,-4.25,-142.79,6.48,1158.7527
5837,13.97,-156.71,5.24,1358.3007
5838,27.58,-168.94,4.74,1335.242
5839,16.08,-158.48,4.75,1196.5522
5840,49.26,153.93,6.01,1182.062
5841,47.56,88.79,6.45,1654.0248
5842,50.45,148.58,4.52,1523.8315
5843,47.75,158.17,5.33,1056.0259
5844,41.46,75.32,5.62,1743.9044
5845,49.96,150.31,5.81,1230.6094
5846,10.32,-154.19,5.94,1370.7366
5847,30.68,-172.91,6.31,1528.064
5848,30.13,-172.52,5.41,1427.0392
5849,51.92,138.26,3.84,1612.7563
5850,47.81,156.85,6.48,1008.72046
5851,-8.58,-139.94,6.18,698.2566
5852,-8.58,-139.94,6.39,698.2566
5853,41.97,170.3,5.88,1542.5603
5854,44.08,165.8,2.65,1593.106
5855,52.44,128.13,5.56,1566.5831
5856,20.69,-163.6,6.51,1440.1943
5857,49.42,96.75,5.51,1235.1257
5858,48.91,151.67,6.14,1171.743
5859,43.32,166.73,5.58,1468.2015
5860,15.58,-159.17,5.61,1064.139
5861,40.69,171.75,6.33,1511.0892
5862,11.23,-155.68,6.42,1317.3674
5863,38.99,174.47,5.4,1467.7024
5864,12.99,-157.17,6.01,1354.0789
5865,1.52,-148.16,6.07,1349.1926
5866,36.14,178.57,6.24,1813.4469
5867,47.87,154.02,3.67,1127.2429
5868,44.1,164.3,4.43,1601.5825
5869,0.8,-147.83,5.77,1242.2202
5870,47.09,155.62,5.71,925.57446
5871,4.16,-150.51,5.84,1172.956
5872,6.86,-152.77,6.12,1404.1381
5873,-0.73,-146.79,5.73,1260.6104
5874,46.75,155.91,6.0,951.9232
5875,37.18,175.92,5.53,1311.8998
5876,-8.69,-140.54,6.54,782.1275
5877,51.53,129.3,6.44,1849.3405
5878,47.72,92.73,5.92,998.1178
5879,48.33,149.9,4.09,1218.6514
5880,50.98,134.95,5.85,1759.7529
5881,37.29,175.41,3.53,1320.279
5882,5.44,-151.88,6.01,1395.4509
5883,15.82,-160.57,3.95,1147.5657
5884,-6.76,-142.22,6.19,1130.3302
5885,21.71,-166.1,4.64,990.8081
5886,44.46,83.58,5.19,1429.1581
5887,47.62,92.95,5.86,978.4816
5888,40.5,169.46,5.23,1584.564
5889,50.37,138.12,4.63,1425.2244
5890,2.54,-149.8,6.6,1370.3835
5891,-11.48,-138.47,5.09,1668.3795
5892,41.66,166.85,3.71,1555.2908
5893,18.46,-163.36,6.4,1321.1045
5894,46.76,153.77,5.2,952.5967
5895,37.18,174.75,5.11,1334.789
5896,29.89,-175.27,6.19,1216.7247
5897,-7.52,-141.85,2.85,1006.8626
5898,-5.45,-143.56,6.15,927.03906
5899,48.7,145.56,4.76,1646.6865
5900,-5.06,-143.99,5.77,860.06635
5901,51.04,122.98,4.82,1479.0598
5902,25.38,-170.72,5.03,1392.2163
5903,35.66,67.32,4.32,1254.79
5904,21.61,-166.88,4.59,722.3534
5905,-5.34,-143.85,5.76,867.73267
5906,22.15,-167.51,5.39,808.2058
5907,22.55,-167.93,5.42,1033.3582
5908,27.72,-173.54,4.15,1396.3075
5909,47.13,150.39,6.36,1106.0471
5910,20.0,-165.57,6.14,1163.5194
5911,45.4,155.93,6.1,1132.1963
5912,21.51,-167.12,5.87,696.2644
5913,46.49,152.11,6.09,1020.0741
5914,50.33,112.32,4.62,1597.6075
5915,25.66,-171.65,5.94,1441.3992
5916,17.09,-163.07,6.21,1142.4163
5917,20.64,-166.52,5.62,811.2744
5918,10.42,-157.19,6.03,1062.7136
5919,42.96,161.43,6.29,1937.4337
5920,-9.01,-141.11,5.75,795.1239
5921,3.99,-151.9,6.31,1368.1958
5922,46.84,92.71,5.81,1037.525
5923,16.47,-162.7,6.29,1094.7301
5924,47.76,146.16,5.44,1405.689
5925,14.75,-161.3,5.12,997.01434
5926,14.75,-161.3,5.62,997.01434
5927,28.9,-175.92,6.37,1040.0654
5928,18.27,-164.63,3.88,1252.5547
5929,13.03,-159.85,5.8,1420.4325
5930,28.55,-175.62,6.13,960.11115
5931,46.96,148.39,6.26,1221.4279
5932,49.87,111.32,5.37,1531.9486
5933,45.71,152.25,3.85,1095.3385
5934,24.09,-170.88,5.85,1295.1516
5935,11.89,-159.14,6.31,1079.65
5936,50.1,119.4,5.45,1441.0576
5937,-0.76,-148.43,6.1,1190.23
5938,49.78,112.23,5.75,1468.796
5939,-8.22,-142.13,6.41,960.8543
5940,45.02,153.79,5.54,1102.9563
5941,28.63,-176.39,4.88,1082.7666
5942,21.2,-168.12,5.43,915.1198
5943,8.58,-156.44,4.99,1183.1943
5944,20.23,-167.22,2.89,822.85284
5945,9.34,-157.23,6.49,1035.0195
5946,-1.29,-148.2,6.13,1160.7139
5947,48.78,136.35,4.15,1537.2405
5948,11.01,-158.77,3.41,946.3842
5949,45.17,88.92,6.31,1370.4429
5950,49.68,116.71,6.31,1740.0968
5951,-7.43,-143.1,6.25,1128.404
5952,9.39,-157.51,6.21,947.96
5953,22.49,-170.1,2.32,1392.941
5954,26.72,-174.92,5.47,1459.1328
5955,-14.88,-136.51,5.7,1676.7325
5956,15.66,-163.46,6.33,1034.043
5957,49.49,121.43,5.62,1220.9292
5958,48.16,137.63,2.0,1693.2642
5959,32.0,178.0,5.55,1851.6919
5960,46.5,94.59,4.95,1210.9612
5961,-3.92,-146.35,4.63,1054.5605
5962,2.52,-151.97,4.65,1459.7184
5963,39.52,165.14,5.83,1502.4823
5964,47.77,101.51,6.05,2181.51
5965,17.47,-165.65,6.03,1339.4702
5966,45.44,148.8,5.12,1362.4698
5967,10.43,-159.12,4.89,763.6033
5968,48.92,126.49,5.41,1792.4722
5969,19.7,-168.17,5.0,949.1501
5970,15.25,-163.74,6.01,1045.1556
5971,48.46,131.7,4.99,2112.447
5972,46.78,141.86,4.83,1767.1542
5973,20.42,-169.12,6.21,918.5084
5974,14.26,-163.0,6.1,984.1527
5975,10.81,-159.81,5.9,791.2646
5976,39.2,164.03,6.08,1422.6145
5977,29.42,179.98,5.07,1313.6174
5978,29.42,179.98,4.77,1313.6174
5979,-3.09,-147.8,6.16,1143.8927
5980,5.17,-155.09,4.72,1909.1105
5981,46.48,97.41,5.93,1784.0602
5982,47.98,107.31,4.76,1969.1368
5983,48.61,121.43,5.83,1145.3121
5984,23.6,-173.19,2.62,864.9557
5985,23.6,-173.2,4.92,863.8979
5986,44.58,89.82,4.01,1190.4988
5987,11.32,-160.83,4.23,992.8871
5988,20.85,-170.35,5.92,1025.8723
5989,32.37,175.14,6.53,1493.0187
5990,32.41,174.95,6.41,1483.6445
5991,11.27,-160.97,5.73,899.6431
5992,40.35,160.23,6.29,1325.143
5993,22.77,-172.75,3.96,874.2613
5994,-4.55,-146.81,5.57,961.4288
5995,44.11,88.81,6.19,1301.604
5996,27.16,-178.18,6.32,1447.1576
5997,22.54,-172.7,4.32,799.61127
5998,19.97,-169.99,6.33,872.6638
5999,9.38,-159.52,7.05,886.9744
6000,9.38,-159.53,6.65,810.04315
6001,18.62,-168.63,5.38,1213.2911
6002,27.93,-179.41,5.78,1237.6304
6003,20.37,-170.73,5.88,1008.5221
6004,40.77,157.84,5.63,1533.6709
6005,45.38,142.74,6.14,1806.8987
6006,13.91,-164.22,6.19,1019.87274
6007,13.22,-163.63,5.54,987.2324
6008,43.64,148.98,5.0,895.9034
6009,43.64,148.97,6.25,894.7689
6010,39.95,159.29,5.73,1213.2576
6011,37.28,164.83,5.91,1420.1857
6012,23.82,-175.15,6.47,1103.5189
6013,43.54,148.69,6.14,881.49207
6014,38.75,161.6,5.97,1335.6221
6015,7.55,-158.51,5.86,1358.8927
6016,33.24,171.72,5.37,1384.6389
6017,15.99,-166.81,5.13,1162.8767
6018,47.47,121.61,4.76,1236.6237
6019,-3.19,-148.86,5.81,942.61597
6020,-19.89,-132.42,4.68,1063.833
6021,-19.88,-132.44,5.27,1154.3364
6022,-1.82,-150.13,5.83,986.1876
6023,47.11,109.15,4.26,1688.0154
6024,-2.53,-149.49,4.94,918.69775
6025,40.09,78.85,5.44,1393.8264
6026,22.71,-174.61,6.3,873.4168
6027,22.7,-174.61,4.01,750.4861
6028,16.84,-168.12,4.59,1163.1237
6029,16.5,-167.75,5.67,1084.0431
6030,-9.23,-143.36,3.85,1158.5105
6031,28.81,177.46,4.94,1315.9664
6032,39.84,157.47,6.53,1421.9985
6033,29.73,176.08,5.43,1459.5729
6034,35.44,69.1,5.56,1044.3982
6035,42.74,149.06,6.08,944.71136
6036,43.94,91.11,6.33,1210.1631
6037,-12.36,-140.42,5.75,1670.5588
6038,44.58,93.91,6.49,1544.8461
6039,44.9,140.07,5.7,1793.9796
6040,-5.13,-147.46,5.63,932.93933
6041,32.17,171.9,6.25,997.55426
6042,19.03,-171.01,6.41,1087.2802
6043,46.72,126.17,6.29,1105.9104
